ID	cfDNA_TF	chr	start	end	tumor_log2_ratio	plasma_log2_ratio		
WLOS_0022	0.1667	26	15000001	16000000	-0.219163177	-0.229501686		
WLOS_0022	0.1667	26	16000001	17000000	-0.043914909	-0.132016083		
WLOS_0022	0.1667	26	17000001	18000000	-0.106680041	-0.076558421		
WLOS_0022	0.1667	26	18000001	19000000	-0.148855644	-0.176782404		
WLOS_0022	0.1667	26	19000001	20000000	-0.147166683	-0.101093143		
WLOS_0022	0.1667	26	20000001	21000000	-0.19293432	-0.149574864		
WLOS_0022	0.1667	26	21000001	22000000	-0.115487139	-0.18472731		
WLOS_0022	0.1667	26	22000001	23000000	-0.028962067	-0.001675422		
WLOS_0022	0.1667	26	23000001	24000000	-0.099500724	-0.170883566		
WLOS_0022	0.1667	26	24000001	25000000	-0.046405903	-0.045304962		
WLOS_0022	0.1667	26	26000001	27000000	-0.139738215	-0.078830542		
WLOS_0022	0.1667	26	27000001	28000000	-0.146191681	-0.073878034		
WLOS_0022	0.1667	26	28000001	29000000	-0.087052425	-0.073049124		
WLOS_0022	0.1667	26	29000001	30000000	-0.14937729	-0.163302182		
WLOS_0022	0.1667	26	30000001	31000000	-0.013736972	-0.023852072		
WLOS_0022	0.1667	26	31000001	32000000	-0.087133378	-0.149491512		
WLOS_0022	0.1667	26	32000001	33000000	-0.126036183	-0.14410068		
WLOS_0022	0.1667	26	33000001	34000000	-0.066633734	-0.027952143		
WLOS_0022	0.1667	26	34000001	35000000	-0.060342542	-0.01853966		
WLOS_0022	0.1667	26	35000001	36000000	-0.091775484	-0.06946824		
WLOS_0022	0.1667	26	36000001	37000000	-0.128208835	-0.095014704		
WLOS_0022	0.1667	26	37000001	38000000	-0.108693641	-0.22220923		
WLOS_0022	0.1667	26	38000001	39000000	-0.075331932	-0.119864254		
WLOS_0022	0.1667	27	1	1000000	0.134594101	0.07744871		
WLOS_0022	0.1667	27	1000001	2000000	0.155666491	0.116135172		
WLOS_0022	0.1667	27	2000001	3000000	0.018830457	0.074928437		
WLOS_0022	0.1667	27	3000001	4000000	0.15268476	0.200148315		
WLOS_0022	0.1667	27	4000001	5000000	0.206986093	0.241259443		
WLOS_0022	0.1667	27	5000001	6000000	0.154633903	0.166673109		
WLOS_0022	0.1667	27	6000001	7000000	0.087737367	0.039381381		
WLOS_0022	0.1667	27	7000001	8000000	0.026375354	0.03017373		
WLOS_0022	0.1667	27	8000001	9000000	0.065336249	0.062912829		
WLOS_0022	0.1667	27	9000001	10000000	-0.130671554	-0.1601691		
WLOS_0022	0.1667	27	10000001	11000000	-0.078752257	-0.111527932		
WLOS_0022	0.1667	27	11000001	12000000	-0.09996755	-0.167620639		
WLOS_0022	0.1667	27	12000001	13000000	-0.146807673	-0.247619102		
WLOS_0022	0.1667	27	13000001	14000000	-0.101013194	-0.177046949		
WLOS_0022	0.1667	27	14000001	15000000	0.312236448	0.375359046		
WLOS_0022	0.1667	27	15000001	16000000	0.189467911	0.272714116		
WLOS_0022	0.1667	27	16000001	17000000	0.365753116	0.460907286		
WLOS_0022	0.1667	27	17000001	18000000	0.453981313	0.721340458		
WLOS_0022	0.1667	27	18000001	19000000	0.165488717	0.349457537		
WLOS_0022	0.1667	27	19000001	20000000	-0.012181666	-0.012811547		
WLOS_0022	0.1667	27	20000001	21000000	0.022880016	0.003609199		
WLOS_0022	0.1667	27	21000001	22000000	-0.145025731	-0.23555454		
WLOS_0022	0.1667	27	22000001	23000000	-0.072223085	-0.145287403		
WLOS_0022	0.1667	27	23000001	24000000	-0.144952838	-0.229972655		
WLOS_0022	0.1667	27	24000001	25000000	-0.037525266	-0.038993724		
WLOS_0022	0.1667	27	25000001	26000000	-0.108865388	-0.113618729		
WLOS_0022	0.1667	27	26000001	27000000	0.071675887	0.035704501		
WLOS_0022	0.1667	27	27000001	28000000	0.140517962	0.181062372		
WLOS_0022	0.1667	27	28000001	29000000	0.089513064	0.156145909		
WLOS_0022	0.1667	27	29000001	30000000	0.101467425	0.111548989		
WLOS_0022	0.1667	27	30000001	31000000	-0.141055432	-0.250619729		
WLOS_0022	0.1667	27	31000001	32000000	-0.143801993	-0.255535716		
WLOS_0022	0.1667	27	32000001	33000000	-0.175603718	-0.258208035		
WLOS_0022	0.1667	27	33000001	34000000	-0.098282836	-0.171947463		
WLOS_0022	0.1667	27	34000001	35000000	-0.095921471	-0.188105043		
WLOS_0022	0.1667	27	35000001	36000000	-0.050855554	-0.060564914		
WLOS_0022	0.1667	27	36000001	37000000	0.198552894	0.278201336		
WLOS_0022	0.1667	27	37000001	38000000	0.270092305	0.405385305		
WLOS_0022	0.1667	27	38000001	39000000	0.144492861	0.159197401		
WLOS_0022	0.1667	27	39000001	40000000	-0.04267773	0.020634999		
WLOS_0022	0.1667	27	40000001	41000000	0.054863002	0.084909645		
WLOS_0022	0.1667	27	41000001	42000000	-0.189188069	-0.205911311		
WLOS_0022	0.1667	27	42000001	43000000	-0.039492907	-0.08583745		
WLOS_0022	0.1667	27	43000001	44000000	0.019896486	-0.011439836		
WLOS_0022	0.1667	27	44000001	45000000	-0.215452972	-0.249028986		
WLOS_0022	0.1667	27	45000001	46000000	0.020136307	0.06240275		
WLOS_0022	0.1667	28	1	1000000	-0.004809525	-0.007711067		
WLOS_0022	0.1667	28	1000001	2000000	0.072974554	0.109421713		
WLOS_0022	0.1667	28	2000001	3000000	0.039584654	0.064990639		
WLOS_0022	0.1667	28	3000001	4000000	0.078679003	0.101775115		
WLOS_0022	0.1667	28	4000001	5000000	0.07905859	0.10800207		
WLOS_0022	0.1667	28	5000001	6000000	0.014368661	0.067859999		
WLOS_0022	0.1667	28	6000001	7000000	0.17600563	0.221731323		
WLOS_0022	0.1667	28	7000001	8000000	0.115620677	0.12895879		
WLOS_0022	0.1667	28	8000001	9000000	0.116945835	0.175412367		
WLOS_0022	0.1667	28	9000001	10000000	0.102705034	0.146463966		
WLOS_0022	0.1667	28	10000001	11000000	0.125400745	0.145605824		
WLOS_0022	0.1667	28	11000001	12000000	-0.030291007	-0.044113594		
WLOS_0022	0.1667	28	12000001	13000000	0.09365237	0.085009506		
WLOS_0022	0.1667	28	13000001	14000000	0.059261798	0.079391308		
WLOS_0022	0.1667	28	14000001	15000000	0.159607647	0.193882079		
WLOS_0022	0.1667	28	15000001	16000000	0.15993957	0.223818992		
WLOS_0022	0.1667	28	16000001	17000000	0.009054933	-0.010733874		
WLOS_0022	0.1667	28	17000001	18000000	-0.031270397	0.005211338		
WLOS_0022	0.1667	28	18000001	19000000	-0.006054957	0.000182016		
WLOS_0022	0.1667	28	19000001	20000000	0.031181334	0.045785069		
WLOS_0022	0.1667	28	20000001	21000000	0.074363591	0.115515172		
WLOS_0022	0.1667	28	21000001	22000000	0.097510344	0.085721648		
WLOS_0022	0.1667	28	22000001	23000000	0.030616337	0.038538702		
WLOS_0022	0.1667	28	23000001	24000000	-0.032418744	-0.002032761		
WLOS_0022	0.1667	28	24000001	25000000	-0.03558977	-0.047508633		
WLOS_0022	0.1667	28	25000001	26000000	0.037673276	0.027443887		
WLOS_0022	0.1667	28	26000001	27000000	0.015048013	-0.007675927		
WLOS_0022	0.1667	28	27000001	28000000	-0.038434558	0.014751996		
WLOS_0022	0.1667	28	28000001	29000000	-0.042769106	0.012297189		
WLOS_0022	0.1667	28	29000001	30000000	0.043087423	0.038662838		
WLOS_0022	0.1667	28	30000001	31000000	-0.036350286	0.002797863		
WLOS_0022	0.1667	28	31000001	32000000	0.031770174	0.043981126		
WLOS_0022	0.1667	28	32000001	33000000	-0.052968147	-0.012808067		
WLOS_0022	0.1667	28	33000001	34000000	0.023022156	0.122087639		
WLOS_0022	0.1667	28	34000001	35000000	0.015837754	0.021428619		
WLOS_0022	0.1667	28	35000001	36000000	-0.028895979	-0.028018476		
WLOS_0022	0.1667	28	36000001	37000000	-0.01228809	0.016589269		
WLOS_0022	0.1667	28	37000001	38000000	0.031396739	0.076133761		
WLOS_0022	0.1667	28	38000001	39000000	-0.012507188	-0.041762305		
WLOS_0022	0.1667	28	39000001	40000000	0.005842522	0.042734273		
WLOS_0022	0.1667	28	40000001	41000000	NA	NA		
WLOS_0022	0.1667	28	41000001	42000000	0.074195483	0.092799912		
WLOS_0022	0.1667	29	1000001	2000000	0.016032143	0.007696346		
WLOS_0022	0.1667	29	2000001	3000000	-0.019778588	-0.054275322		
WLOS_0022	0.1667	29	3000001	4000000	-0.013214251	-0.050069668		
WLOS_0022	0.1667	29	4000001	5000000	-0.012942883	-0.007278599		
WLOS_0022	0.1667	29	5000001	6000000	0.052379465	0.070117352		
WLOS_0022	0.1667	29	6000001	7000000	-0.031706507	-0.010509783		
WLOS_0022	0.1667	29	7000001	8000000	-0.038722674	-0.076889387		
WLOS_0022	0.1667	29	8000001	9000000	-0.0545413	-0.099580623		
WLOS_0022	0.1667	29	9000001	10000000	-0.048614291	-0.077950904		
WLOS_0022	0.1667	29	10000001	11000000	-0.037597691	-0.054470262		
WLOS_0022	0.1667	29	11000001	12000000	-0.025754903	-0.06431384		
WLOS_0022	0.1667	29	12000001	13000000	-0.026251707	-0.032196017		
WLOS_0022	0.1667	29	13000001	14000000	-0.071403608	-0.085558129		
WLOS_0022	0.1667	29	14000001	15000000	-0.084376234	-0.117802521		
WLOS_0022	0.1667	29	15000001	16000000	-0.03810922	-0.066380061		
WLOS_0022	0.1667	29	16000001	17000000	0.114822096	0.084672326		
WLOS_0022	0.1667	29	17000001	18000000	0.002097998	0.058625543		
WLOS_0022	0.1667	29	18000001	19000000	0.039989083	-0.019179122		
WLOS_0022	0.1667	29	19000001	20000000	0.126677966	0.169570936		
WLOS_0022	0.1667	29	20000001	21000000	-0.06185201	-0.079356696		
WLOS_0022	0.1667	29	21000001	22000000	-0.008221271	0.004236672		
WLOS_0022	0.1667	29	22000001	23000000	0.041715978	0.024677066		
WLOS_0022	0.1667	29	23000001	24000000	-0.04691753	-0.088684809		
WLOS_0022	0.1667	29	24000001	25000000	-0.057604712	-0.163090533		
WLOS_0022	0.1667	29	25000001	26000000	-0.051656166	-0.132976109		
WLOS_0022	0.1667	29	26000001	27000000	0.018242288	0.039505687		
WLOS_0022	0.1667	29	27000001	28000000	0.005948917	-0.009194917		
WLOS_0022	0.1667	29	28000001	29000000	-0.01151741	-0.046050311		
WLOS_0022	0.1667	29	29000001	30000000	-0.014095437	-0.065459344		
WLOS_0022	0.1667	29	30000001	31000000	0.000486175	-0.000558527		
WLOS_0022	0.1667	29	31000001	32000000	-0.000661454	0.011708477		
WLOS_0022	0.1667	29	32000001	33000000	0.011966739	0.018217048		
WLOS_0022	0.1667	29	33000001	34000000	-0.021356697	-0.020598289		
WLOS_0022	0.1667	29	34000001	35000000	-0.059838341	-0.136732544		
WLOS_0022	0.1667	29	35000001	36000000	-0.080361514	-0.100957742		
WLOS_0022	0.1667	29	36000001	37000000	-0.028267841	-0.022043361		
WLOS_0022	0.1667	29	37000001	38000000	-0.107231241	-0.122928651		
WLOS_0022	0.1667	29	38000001	39000000	-0.0790738	-0.095876898		
WLOS_0022	0.1667	29	39000001	40000000	0.045658373	0.135285608		
WLOS_0022	0.1667	29	40000001	41000000	-0.054669791	-0.101907731		
WLOS_0022	0.1667	29	41000001	42000000	-0.016373069	-0.069341921		
WLOS_0022	0.1667	30	1	1000000	0.106462187	0.162412663		
WLOS_0022	0.1667	30	1000001	2000000	-0.077093562	-0.063024932		
WLOS_0022	0.1667	30	2000001	3000000	-0.053802131	-0.085824118		
WLOS_0022	0.1667	30	3000001	4000000	-0.056697697	-0.061788586		
WLOS_0022	0.1667	30	4000001	5000000	-0.074372849	-0.129979014		
WLOS_0022	0.1667	30	5000001	6000000	-0.025472108	-0.068372172		
WLOS_0022	0.1667	30	6000001	7000000	-0.06937379	-0.112402164		
WLOS_0022	0.1667	30	7000001	8000000	0.129357837	0.145051112		
WLOS_0022	0.1667	30	8000001	9000000	0.109939368	0.115020119		
WLOS_0022	0.1667	30	9000001	10000000	0.06709938	0.070615117		
WLOS_0022	0.1667	30	10000001	11000000	0.046425094	0.065778851		
WLOS_0022	0.1667	30	11000001	12000000	0.104789483	0.110532119		
WLOS_0022	0.1667	30	12000001	13000000	-0.008381451	0.021295834		
WLOS_0022	0.1667	30	13000001	14000000	-0.050690593	-0.08218951		
WLOS_0022	0.1667	30	14000001	15000000	-0.128366221	-0.212997987		
WLOS_0022	0.1667	30	15000001	16000000	0.021433971	-0.046662287		
WLOS_0022	0.1667	30	16000001	17000000	0.084063365	0.058478336		
WLOS_0022	0.1667	30	17000001	18000000	0.000709013	-0.02871702		
WLOS_0022	0.1667	30	18000001	19000000	-0.033217061	-0.017909399		
WLOS_0022	0.1667	30	19000001	20000000	-0.026761806	-0.037627119		
WLOS_0022	0.1667	30	20000001	21000000	0.0222098	0.015288747		
WLOS_0022	0.1667	30	21000001	22000000	0.051786681	0.003146223		
WLOS_0022	0.1667	30	22000001	23000000	0.020963547	0.005731885		
WLOS_0022	0.1667	30	23000001	24000000	0.014296071	-0.010641993		
WLOS_0022	0.1667	30	24000001	25000000	0.018730228	0.023684247		
WLOS_0022	0.1667	30	25000001	26000000	-0.120954332	-0.171182305		
WLOS_0022	0.1667	30	26000001	27000000	-0.093568562	-0.131693145		
WLOS_0022	0.1667	30	27000001	28000000	-0.040554135	-0.087707382		
WLOS_0022	0.1667	30	28000001	29000000	0.128467257	0.108517456		
WLOS_0022	0.1667	30	29000001	30000000	0.084557733	0.079436663		
WLOS_0022	0.1667	30	30000001	31000000	-0.040345417	-0.044816187		
WLOS_0022	0.1667	30	31000001	32000000	-0.069990006	-0.150639473		
WLOS_0022	0.1667	30	32000001	33000000	-0.003702048	-0.029975008		
WLOS_0022	0.1667	30	33000001	34000000	-8.99E-05	0.040011343		
WLOS_0022	0.1667	30	34000001	35000000	-0.083901454	-0.132862544		
WLOS_0022	0.1667	30	35000001	36000000	0.009072929	-0.044779683		
WLOS_0022	0.1667	30	36000001	37000000	-0.016405048	-0.052093074		
WLOS_0022	0.1667	30	37000001	38000000	0.026652332	0.061290592		
WLOS_0022	0.1667	30	38000001	39000000	0.056876756	0.042282426		
WLOS_0022	0.1667	30	39000001	40000000	0.062037265	-0.048308658		
WLOS_0022	0.1667	30	40000001	41000000	0.035476818	-0.067446035		
WLOS_0022	0.1667	31	1000001	2000000	0.171404931	0.239623711		
WLOS_0022	0.1667	31	2000001	3000000	0.148478058	0.170390538		
WLOS_0022	0.1667	31	3000001	4000000	0.211482022	0.288142534		
WLOS_0022	0.1667	31	4000001	5000000	0.240519689	0.293543459		
WLOS_0022	0.1667	31	5000001	6000000	0.136862661	0.169335904		
WLOS_0022	0.1667	31	6000001	7000000	0.153881543	0.174408987		
WLOS_0022	0.1667	31	7000001	8000000	0.184362545	0.239651326		
WLOS_0022	0.1667	31	8000001	9000000	0.196647109	0.242917034		
WLOS_0022	0.1667	31	9000001	10000000	0.126214954	0.126273181		
WLOS_0022	0.1667	31	10000001	11000000	0.11699301	0.138987207		
WLOS_0022	0.1667	31	11000001	12000000	0.171974921	0.231218128		
WLOS_0022	0.1667	31	12000001	13000000	0.12716915	0.117620023		
WLOS_0022	0.1667	31	13000001	14000000	0.194319667	0.246554354		
WLOS_0022	0.1667	31	14000001	15000000	0.167166128	0.198556871		
WLOS_0022	0.1667	31	15000001	16000000	0.181045246	0.222483693		
WLOS_0022	0.1667	31	16000001	17000000	0.17885178	0.212614918		
WLOS_0022	0.1667	31	17000001	18000000	0.142610117	0.153567038		
WLOS_0022	0.1667	31	18000001	19000000	0.223821146	0.315311873		
WLOS_0022	0.1667	31	19000001	20000000	0.207380987	0.284686158		
WLOS_0022	0.1667	31	20000001	21000000	0.207827317	0.323106705		
WLOS_0022	0.1667	31	21000001	22000000	0.210114361	0.220214594		
WLOS_0022	0.1667	31	22000001	23000000	0.175057436	0.209841955		
WLOS_0022	0.1667	31	23000001	24000000	0.155688811	0.214032675		
WLOS_0022	0.1667	31	24000001	25000000	0.129111978	0.17154295		
WLOS_0022	0.1667	31	25000001	26000000	0.139994264	0.214936144		
WLOS_0022	0.1667	31	26000001	27000000	0.23378339	0.323552894		
WLOS_0022	0.1667	31	30000001	31000000	0.110151209	0.102171509		
WLOS_0022	0.1667	31	31000001	32000000	0.137037457	0.199870065		
WLOS_0022	0.1667	31	32000001	33000000	0.201662157	0.240289749		
WLOS_0022	0.1667	31	33000001	34000000	0.092921516	0.075183382		
WLOS_0022	0.1667	31	34000001	35000000	0.114586594	0.190667287		
WLOS_0022	0.1667	31	35000001	36000000	0.12631592	0.217686598		
WLOS_0022	0.1667	31	36000001	37000000	0.137294999	0.289493962		
WLOS_0022	0.1667	31	37000001	38000000	0.170774207	0.21590005		
WLOS_0022	0.1667	31	38000001	39000000	0.112259401	0.187517779		
WLOS_0022	0.1667	31	39000001	40000000	0.258493005	0.225718816		
WLOS_0022	0.1667	32	1	1000000	0.185700703	0.17942444		
WLOS_0022	0.1667	32	1000001	2000000	0.018533554	0.027442977		
WLOS_0022	0.1667	32	2000001	3000000	0.00569067	0.035036794		
WLOS_0022	0.1667	32	3000001	4000000	-0.062513244	-0.109076569		
WLOS_0022	0.1667	32	4000001	5000000	-0.03307039	-0.099873727		
WLOS_0022	0.1667	32	5000001	6000000	-0.10045582	-0.122472403		
WLOS_0022	0.1667	32	6000001	7000000	0.078240937	0.108137834		
WLOS_0022	0.1667	32	7000001	8000000	-0.030914731	-0.07402315		
WLOS_0022	0.1667	32	8000001	9000000	-0.029690204	-0.037274106		
WLOS_0022	0.1667	32	9000001	10000000	-0.07922488	-0.145823796		
WLOS_0022	0.1667	32	10000001	11000000	0.046608887	0.015415495		
WLOS_0022	0.1667	32	11000001	12000000	0.06073908	0.054239555		
WLOS_0022	0.1667	32	12000001	13000000	-0.077381574	-0.107670646		
WLOS_0022	0.1667	32	13000001	14000000	0.010015262	0.001394062		
WLOS_0022	0.1667	32	14000001	15000000	-0.006125077	-0.052397473		
WLOS_0022	0.1667	32	15000001	16000000	-0.010046026	-0.061229527		
WLOS_0022	0.1667	32	16000001	17000000	-0.079154887	-0.161004229		
WLOS_0022	0.1667	32	17000001	18000000	-0.012461584	-0.02868999		
WLOS_0022	0.1667	32	18000001	19000000	-0.063248584	-0.146236991		
WLOS_0022	0.1667	32	19000001	20000000	-0.071173213	-0.138620996		
WLOS_0022	0.1667	32	20000001	21000000	-0.012512244	-0.034209581		
WLOS_0022	0.1667	32	21000001	22000000	0.002783552	-0.063894183		
WLOS_0022	0.1667	32	22000001	23000000	-0.087967247	-0.174883018		
WLOS_0022	0.1667	32	23000001	24000000	-0.07547012	-0.168596879		
WLOS_0022	0.1667	32	24000001	25000000	0.006107041	-0.048758378		
WLOS_0022	0.1667	32	25000001	26000000	-0.080945886	-0.13493712		
WLOS_0022	0.1667	32	26000001	27000000	-0.013100243	-0.07393737		
WLOS_0022	0.1667	32	27000001	28000000	-0.080195662	-0.140569012		
WLOS_0022	0.1667	32	28000001	29000000	-0.047772256	-0.095889551		
WLOS_0022	0.1667	32	29000001	30000000	-0.052634213	-0.089285956		
WLOS_0022	0.1667	32	30000001	31000000	-0.038196762	-0.064454633		
WLOS_0022	0.1667	32	31000001	32000000	-0.034698323	-0.055533179		
WLOS_0022	0.1667	32	32000001	33000000	0.122284966	0.190500449		
WLOS_0022	0.1667	32	33000001	34000000	-0.034545497	-0.091851364		
WLOS_0022	0.1667	32	34000001	35000000	-0.040072862	-0.069814002		
WLOS_0022	0.1667	32	35000001	36000000	0.074783945	0.121834699		
WLOS_0022	0.1667	32	36000001	37000000	0.057403655	0.085567312		
WLOS_0022	0.1667	32	37000001	38000000	0.016926569	0.003242237		
WLOS_0022	0.1667	33	1	1000000	0.090708592	-0.013725079		
WLOS_0022	0.1667	33	1000001	2000000	0.212085246	0.202328069		
WLOS_0022	0.1667	33	2000001	3000000	0.092021581	0.123745546		
WLOS_0022	0.1667	33	3000001	4000000	0.108196899	0.146370091		
WLOS_0022	0.1667	33	4000001	5000000	0.040228257	-0.007394097		
WLOS_0022	0.1667	33	5000001	6000000	0.060836711	0.047100997		
WLOS_0022	0.1667	33	6000001	7000000	0.041044276	-0.043979017		
WLOS_0022	0.1667	33	7000001	8000000	0.110015064	0.122264482		
WLOS_0022	0.1667	33	8000001	9000000	0.063452916	0.021404448		
WLOS_0022	0.1667	33	9000001	10000000	0.070842502	0.135098886		
WLOS_0022	0.1667	33	10000001	11000000	0.074966301	0.088637054		
WLOS_0022	0.1667	33	11000001	12000000	0.028794957	-0.047256888		
WLOS_0022	0.1667	33	12000001	13000000	0.070341014	0.10048119		
WLOS_0022	0.1667	33	13000001	14000000	0.349372814	0.409604028		
WLOS_0022	0.1667	33	14000001	15000000	0.565542104	0.833489787		
WLOS_0022	0.1667	33	15000001	16000000	0.532441236	0.725701184		
WLOS_0022	0.1667	33	16000001	17000000	0.550829554	0.733690177		
WLOS_0022	0.1667	33	17000001	18000000	0.537210815	0.560279209		
WLOS_0022	0.1667	33	18000001	19000000	0.432834666	0.472016271		
WLOS_0022	0.1667	33	19000001	20000000	0.415849372	0.408561243		
WLOS_0022	0.1667	33	20000001	21000000	0.220832126	0.223908789		
WLOS_0022	0.1667	33	21000001	22000000	-0.026876629	-0.005736285		
WLOS_0022	0.1667	33	22000001	23000000	0.071379109	0.105826928		
WLOS_0022	0.1667	33	23000001	24000000	0.105543298	0.061908466		
WLOS_0022	0.1667	33	24000001	25000000	0.11867169	0.123090689		
WLOS_0022	0.1667	33	25000001	26000000	0.116444591	0.143011537		
WLOS_0022	0.1667	33	26000001	27000000	0.111176051	0.134952491		
WLOS_0022	0.1667	33	27000001	28000000	0.048050093	0.073071299		
WLOS_0022	0.1667	33	28000001	29000000	0.260000333	0.327771059		
WLOS_0022	0.1667	33	29000001	30000000	0.280036895	0.286632881		
WLOS_0022	0.1667	33	30000001	31000000	0.165886261	0.096549869		
WLOS_0022	0.1667	33	31000001	32000000	0.241129967	0.275280216		
WLOS_0022	0.1667	34	1000001	2000000	-0.117041322	-0.153590064		
WLOS_0022	0.1667	34	2000001	3000000	-0.129194744	-0.156564143		
WLOS_0022	0.1667	34	3000001	4000000	-0.188748897	-0.278083651		
WLOS_0022	0.1667	34	4000001	5000000	-0.192647995	-0.236825567		
WLOS_0022	0.1667	34	5000001	6000000	-0.187618067	-0.202268335		
WLOS_0022	0.1667	34	6000001	7000000	-0.179434091	-0.201921982		
WLOS_0022	0.1667	34	7000001	8000000	-0.216967625	-0.254335032		
WLOS_0022	0.1667	34	8000001	9000000	-0.264586428	-0.298309431		
WLOS_0022	0.1667	34	9000001	10000000	-0.244610318	-0.295280135		
WLOS_0022	0.1667	34	10000001	11000000	-0.210078087	-0.26873516		
WLOS_0022	0.1667	34	11000001	12000000	-0.296920996	-0.273701055		
WLOS_0022	0.1667	34	12000001	13000000	0.266174456	0.358056864		
WLOS_0022	0.1667	34	13000001	14000000	0.132182434	0.101501159		
WLOS_0022	0.1667	34	14000001	15000000	0.065320408	0.076316928		
WLOS_0022	0.1667	34	15000001	16000000	0.233764952	0.285800043		
WLOS_0022	0.1667	34	16000001	17000000	0.183680933	0.214880504		
WLOS_0022	0.1667	34	17000001	18000000	0.35836227	0.214355998		
WLOS_0022	0.1667	34	18000001	19000000	0.453593753	0.456367829		
WLOS_0022	0.1667	34	19000001	20000000	0.00473243	-0.019665922		
WLOS_0022	0.1667	34	20000001	21000000	-0.224185853	-0.364311306		
WLOS_0022	0.1667	34	21000001	22000000	-0.195978322	-0.289193872		
WLOS_0022	0.1667	34	22000001	23000000	-0.147241269	-0.223510979		
WLOS_0022	0.1667	34	23000001	24000000	-0.153092271	-0.214555959		
WLOS_0022	0.1667	34	24000001	25000000	-0.19293805	-0.279815322		
WLOS_0022	0.1667	34	25000001	26000000	-0.132343768	-0.175714736		
WLOS_0022	0.1667	34	26000001	27000000	-0.05382184	-0.135865842		
WLOS_0022	0.1667	34	27000001	28000000	-0.110942683	-0.179406296		
WLOS_0022	0.1667	34	28000001	29000000	-0.059281119	-0.088595483		
WLOS_0022	0.1667	34	29000001	30000000	-0.067988998	-0.129854508		
WLOS_0022	0.1667	34	30000001	31000000	-0.113784332	-0.197731034		
WLOS_0022	0.1667	34	31000001	32000000	-0.110565749	-0.1460549		
WLOS_0022	0.1667	34	32000001	33000000	-0.170245825	-0.244233752		
WLOS_0022	0.1667	34	33000001	34000000	-0.160303462	-0.192761018		
WLOS_0022	0.1667	34	34000001	35000000	-0.119208308	-0.197596243		
WLOS_0022	0.1667	34	35000001	36000000	-0.197163833	-0.231470123		
WLOS_0022	0.1667	34	36000001	37000000	-0.150424996	-0.283900923		
WLOS_0022	0.1667	34	37000001	38000000	-0.140143038	-0.132642452		
WLOS_0022	0.1667	34	38000001	39000000	-0.145013262	-0.148809738		
WLOS_0022	0.1667	34	39000001	40000000	-0.071550262	-0.060703299		
WLOS_0022	0.1667	34	40000001	41000000	-0.194845685	-0.304518991		
WLOS_0022	0.1667	34	41000001	42000000	-0.171686418	-0.263139476		
WLOS_0022	0.1667	34	42000001	43000000	-0.125852843	-0.293084926		
WLOS_0022	0.1667	35	1	1000000	-0.027244721	-0.094197895		
WLOS_0022	0.1667	35	1000001	2000000	-0.077071011	-0.16592676		
WLOS_0022	0.1667	35	2000001	3000000	-0.177570985	-0.31514108		
WLOS_0022	0.1667	35	3000001	4000000	-0.114235185	-0.216480472		
WLOS_0022	0.1667	35	4000001	5000000	-0.132886899	-0.240756118		
WLOS_0022	0.1667	35	5000001	6000000	-0.136934111	-0.224535098		
WLOS_0022	0.1667	35	6000001	7000000	-0.118651961	-0.227955992		
WLOS_0022	0.1667	35	7000001	8000000	-0.108132544	-0.193078346		
WLOS_0022	0.1667	35	8000001	9000000	-0.080080875	-0.095034879		
WLOS_0022	0.1667	35	9000001	10000000	-0.085575909	-0.085384947		
WLOS_0022	0.1667	35	10000001	11000000	-0.046788456	-0.130881746		
WLOS_0022	0.1667	35	11000001	12000000	-0.147025485	-0.230849235		
WLOS_0022	0.1667	35	12000001	13000000	-0.069521004	-0.099871273		
WLOS_0022	0.1667	35	13000001	14000000	-0.119577685	-0.130611417		
WLOS_0022	0.1667	35	14000001	15000000	-0.064511987	-0.067741639		
WLOS_0022	0.1667	35	15000001	16000000	-0.125386283	-0.169139192		
WLOS_0022	0.1667	35	16000001	17000000	-0.025995241	-0.011978482		
WLOS_0022	0.1667	35	17000001	18000000	-0.112125434	-0.137863567		
WLOS_0022	0.1667	35	18000001	19000000	-0.054983418	-0.076572345		
WLOS_0022	0.1667	35	19000001	20000000	-0.095599447	-0.138837401		
WLOS_0022	0.1667	35	20000001	21000000	-0.070783059	-0.131601891		
WLOS_0022	0.1667	35	21000001	22000000	-0.123771751	-0.206501604		
WLOS_0022	0.1667	35	22000001	23000000	-0.015645235	-0.020372998		
WLOS_0022	0.1667	35	23000001	24000000	-0.08756785	-0.110013543		
WLOS_0022	0.1667	35	24000001	25000000	-0.164107827	-0.351056064		
WLOS_0022	0.1667	35	25000001	26000000	-0.006291473	-0.093363853		
WLOS_0022	0.1667	35	26000001	27000000	-0.079600155	-0.123813497		
WLOS_0022	0.1667	36	1	1000000	0.075819489	0.073654878		
WLOS_0022	0.1667	36	1000001	2000000	0.050898285	0.038225235		
WLOS_0022	0.1667	36	2000001	3000000	0.015658908	-0.02514951		
WLOS_0022	0.1667	36	3000001	4000000	0.058822833	0.048888817		
WLOS_0022	0.1667	36	4000001	5000000	0.067140505	0.085526566		
WLOS_0022	0.1667	36	5000001	6000000	0.126917082	0.076513164		
WLOS_0022	0.1667	36	6000001	7000000	0.055720529	-0.02083921		
WLOS_0022	0.1667	36	7000001	8000000	0.014589218	-0.025141464		
WLOS_0022	0.1667	36	8000001	9000000	0.032127261	0.033306655		
