Medical_record_number	Sample_ID	Short_ID	Sample_ID	Plasma_ID	Medical_record_number	replicate	Cohort	Institution	DNA_conc	Plasma_volume_estimated	TF	short.count	long.count	Fragment_size_ratio	Modal_fragment_length	Modal_fragment_count	Sample_type	Date_of_birth	Date_of_diagnosis	Date_of_sample	Date_of_progressive_disease	Last_known_date_if_no_progression	PFS	PFS_censor	Date_of_death	Last_known_date_if_still_alive	OST	OST_censor	Age_at_sample	Overall_survival	Sex	Spay.neuter.status	Breed	Weight_kg	Primary_diagnosis	Subtype	Tumor_location	Tumor_size	Other_diagnoses	Blood_draw_site	Blood_draw_site_side	Blood_draw_time	Time_of_Day	Sample_time_point	Disease_status	Cancer_type	tumor_cfDNA	First_Sample	Tumor_data	Normal_data	ULPWGS_data_cf3	ULPWGS_data_cf4	WES_data	CBC_data	Date.of.CBC	Total lymph node size	
446007	WLOS_0017_Plasma_1	WLOS_0017	WLOS_0017_Plasma_1	WLOS_0017_Plasma_1	446007	NA	P30	OSU	5.07	TRUE	0.2841	8662517	6410116	1.35138225	132	277517	EDTA_plasma	NA	3/20/15	3/23/15	NA	NA	NA	NA	NA	6/8/15	80	C	9	NA	M	N	mixed breed	NA	Osteosarcoma	Osteoblastic Osteosarcoma	Tibia	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	
450922	WLOS_0019_Plasma_1	WLOS_0019	WLOS_0019_Plasma_1	WLOS_0019_Plasma_1	450922	NA	P30	OSU	6.36	TRUE	0.1557	4874825	6548513	0.74441709	143	168342	EDTA_plasma	NA	10/7/15	10/13/15	NA	NA	NA	NA	4/17/17	NA	558	N	6	558	F	Y	bullmastiff	NA	Osteosarcoma	Chondroblastic Osteosarcoma	Radius	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	
452859	WLOS_0020_Plasma_1	WLOS_0020	WLOS_0020_Plasma_1	WLOS_0020_Plasma_1	452859	NA	P30	OSU	6.04	TRUE	0.4165	13401568	8071324	1.66039277	143	467429	EDTA_plasma	NA	12/30/15	12/31/15	NA	NA	NA	NA	3/13/16	NA	74	N	6	74	M	Y	newfoundland	NA	Osteosarcoma	Osteoblastic Osteosarcoma	Tibia	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	
452979	WLOS_0021_Plasma_1	WLOS_0021	WLOS_0021_Plasma_1	WLOS_0021_Plasma_1	452979	NA	P30	OSU	3.336	TRUE	0.05151	6224026	7981854	0.77977197	152	207581	EDTA_plasma	NA	1/4/16	1/6/16	NA	NA	NA	NA	NA	5/11/17	493	C	6	NA	M	Y	doberman pinscher	NA	Osteosarcoma	Osteosarcoma	Tibia	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	
454062	WLOS_0022_Plasma_1	WLOS_0022	WLOS_0022_Plasma_1	WLOS_0022_Plasma_1	454062	NA	P30	OSU	11.7	TRUE	0.1667	7073287	11076247	0.63859961	168	312499	EDTA_plasma	NA	2/18/16	2/18/16	NA	NA	NA	NA	9/22/16	NA	217	N	11	217	M	Y	golden retriever	NA	Osteosarcoma	Chondroblastic Osteosarcoma	Humerus	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	
456397	WLOS_0023_Plasma_1	WLOS_0023	WLOS_0023_Plasma_1	WLOS_0023_Plasma_1	456397	NA	P30	OSU	6.36	TRUE	0.03558	3366051	4563843	0.7375475	143	109622	EDTA_plasma	NA	4/19/16	5/20/16	NA	NA	NA	NA	4/4/17	NA	350	N	5.5	350	F	Y	saint bernard	NA	Osteosarcoma	Osteoblastic Osteosarcoma	Radius	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	
458906	WLOS_0024_Plasma_1	WLOS_0024	WLOS_0024_Plasma_1	WLOS_0024_Plasma_1	458906	NA	P30	OSU	7.62	TRUE	0.4128	9823236	9156888	1.07277014	143	362285	EDTA_plasma	NA	8/15/16	8/30/16	NA	NA	NA	NA	3/9/17	NA	206	N	9	206	M	Y	rottweiler	NA	Osteosarcoma	Chondroblastic Osteosarcoma	Humerus	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	
15130	15130_Plasma_1	15130	15130_Plasma_1	15130_Plasma_1	15130	NA	Pilot	NEVOG	NA	TRUE	0.1198	1060842	1649986	0.64294	144	39465	EDTA_plasma	1/1/02	10/19/10	4/26/17	NA	NA	NA	NA	NA	NA	NA	NA	15.3	NA	F	Y	foxhound	NA	Nerve sheath tumor RFL	Low grade	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nerve sheath tumor	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
15130	15130_Streck_1	15130	15130_Streck_1	15130_Streck_1	15130	NA	Pilot	NEVOG	7.104	TRUE	0.1184	1399286	2051275	0.68215427	144	52714	Streck_plasma	1/1/02	10/19/10	4/26/17	NA	NA	NA	NA	NA	NA	NA	NA	15.3	NA	F	Y	foxhound	NA	Nerve sheath tumor RFL	Low grade	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nerve sheath tumor	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
17173	17173_Plasma_1	17173	17173_Plasma_1	17173_Plasma_1	17173	NA	Pilot	NEVOG	NA	TRUE	0.01532	1182011	2086134	0.56660358	153	45173	EDTA_plasma	4/1/05	10/28/2011 and 4/15/17	4/26/17	NA	NA	NA	NA	NA	NA	NA	NA	12.1	NA	F	Y	bernese mountain dog	NA	"grade II MCT-2011, left hock and right shoulder MCTs 4/2017"	NA	10/28/11- left lateral mid tibia and left thorax; 4/19/17-right ventral thoracic MCT and right caudal thigh MCT	NA	NA	NA	NA	NA	NA	NA	NA	Mast cell tumor	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
17173	17173_Streck_1	17173	17173_Streck_1	17173_Streck_1	17173	NA	Pilot	NEVOG	3.132	TRUE	0.02374	1525807	2292504	0.66556351	153	57374	Streck_plasma	4/1/05	10/28/2011 and 4/15/17	4/26/17	NA	NA	NA	NA	NA	NA	NA	NA	12.1	NA	F	Y	bernese mountain dog	NA	"grade II MCT-2011, left hock and right shoulder MCTs 4/2017"	NA	10/28/11- left lateral mid tibia and left thorax; 4/19/17-right ventral thoracic MCT and right caudal thigh MCT	NA	NA	NA	NA	NA	NA	NA	NA	Mast cell tumor	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
26145	26145_Plasma_1	26145	26145_Plasma_1	26145_Plasma_1	26145	NA	Pilot	NEVOG	NA	TRUE	0.3208	1964544	2228644	0.88149745	144	75350	EDTA_plasma	5/1/08	10/24/16	3/29/17	NA	NA	NA	NA	4/13/17	NA	171	N	8.9	171	F	Y	mixed breed	NA	Nasal Carcinoma	NA	"left ventral cervical region-Neoplasia, suspect epithelial origin, with mixed inflammation; left nasal mass bx as neutrophilic and lymphoplasmacytic rhinitis"	NA	NA	NA	NA	NA	NA	NA	NA	Nasal carcinoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
26145	26145_Streck_1	26145	26145_Streck_1	26145_Streck_1	26145	NA	Pilot	NEVOG	4.788	TRUE	0.358	2488445	2436845	1.02117492	144	96026	Streck_plasma	5/1/08	10/24/16	3/29/17	NA	NA	NA	NA	4/13/17	NA	171	N	8.9	171	F	Y	mixed breed	NA	Nasal Carcinoma	NA	"left ventral cervical region-Neoplasia, suspect epithelial origin, with mixed inflammation; left nasal mass bx as neutrophilic and lymphoplasmacytic rhinitis"	NA	NA	NA	NA	NA	NA	NA	NA	Nasal carcinoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
26269	26269_Plasma_1	26269	26269_Plasma_1	26269_Plasma_1	26269	NA	Pilot	NEVOG	NA	TRUE	0.2296	1673876	1671129	1.0016438	144	77675	EDTA_plasma	3/17/07	11/19/16	4/26/17	NA	NA	NA	NA	NA	NA	NA	NA	10.1	NA	M	Y	newfoundland	NA	mesenchymal neoplasia on FNA R/O osteosarcoma	NA	mass left scapula	NA	NA	NA	NA	NA	NA	NA	NA	Sarcoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
26269	26269_Streck_1	26269	26269_Streck_1	26269_Streck_1	26269	NA	Pilot	NEVOG	2.532	TRUE	0.2568	2628417	2384713	1.10219427	144	125027	Streck_plasma	3/17/07	11/19/16	4/26/17	NA	NA	NA	NA	NA	NA	NA	NA	10.1	NA	M	Y	newfoundland	NA	mesenchymal neoplasia on FNA R/O osteosarcoma	NA	mass left scapula	NA	NA	NA	NA	NA	NA	NA	NA	Sarcoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
26679	26679_Plasma_1	26679	26679_Plasma_1	26679_Plasma_1	26679	NA	Pilot	NEVOG	NA	TRUE	0.4144	2277794	2574246	0.88483929	144	98899	EDTA_plasma	1/1/12	4/19/17	4/26/17	NA	NA	NA	NA	NA	NA	NA	NA	5.3	NA	F	Y	mixed breed	NA	Large cell LSA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
26679	26679_Streck_1	26679	26679_Streck_1	26679_Streck_1	26679	NA	Pilot	NEVOG	47.7	TRUE	0.412	2617727	2767820	0.94577212	144	110877	Streck_plasma	1/1/12	4/19/17	4/26/17	NA	NA	NA	NA	NA	NA	NA	NA	5.3	NA	F	Y	mixed breed	NA	Large cell LSA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
385937	385937_Plasma_1	385937	385937_Plasma_1	385937_Plasma_1	385937	NA	Pilot	OSU	40.62	TRUE	0.09019	1392294	2836921	0.49077644	171	66131	EDTA_plasma	8/28/96	3/3/08	3/4/08	NA	NA	NA	NA	3/10/08	NA	7	N	11.5	7	F	Y	golden retriever	NA	Hemangiosarcoma	NA	Spleen	NA	NA	NA	NA	NA	NA	NA	NA	Hemangiosarcoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
388087	388087_Plasma_1	388087	388087_Plasma_1	388087_Plasma_1	388087	NA	Pilot	OSU	5.58	TRUE	0.02025	291613	911185	0.3200371	19	25875	EDTA_plasma	6/24/00	8/29/07	8/30/07	NA	NA	NA	NA	NA	NA	NA	NA	7.2	NA	M	Y	mixed breed	NA	Adenocarcinoma	NA	Anal Gland	NA	NA	NA	NA	NA	NA	NA	NA	Anal gland adenocarcinoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
389649	389649_Plasma_1	389649	389649_Plasma_1	389649_Plasma_1	389649	NA	Pilot	OSU	8.58	TRUE	0.3337	2128731	2541370	0.83763128	153	86640	EDTA_plasma	2/6/00	11/26/07	11/27/07	NA	NA	NA	NA	NA	NA	NA	NA	7.8	NA	F	Y	golden retriever	NA	Hemangiosarcoma	NA	Spleen	NA	NA	NA	NA	NA	NA	NA	NA	Hemangiosarcoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
393874	393874_Plasma_1	393874	393874_Plasma_1	393874_Plasma_1	393874	NA	Pilot	OSU	7.26	TRUE	0.009225	881875	2367004	0.37257014	170	57151	EDTA_plasma	2/6/95	7/8/08	7/10/08	NA	NA	NA	NA	10/23/08	NA	107	N	13.4	107	M	Y	miniature schnauzer	NA	Adenocarcinoma	NA	Anal Gland	NA	NA	NA	NA	NA	NA	NA	NA	Anal gland adenocarcinoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
395691	395691_Plasma_1	395691	395691_Plasma_1	395691_Plasma_1	395691	NA	Pilot	OSU	5.1	TRUE	0.02067	1196649	2075420	0.57658161	171	41916	EDTA_plasma	4/1/97	9/30/08	10/8/08	NA	NA	NA	NA	NA	NA	NA	NA	11.5	NA	F	Y	mixed breed	NA	Mast Cell Tumor	NA	Eyelid	NA	NA	NA	NA	NA	NA	NA	NA	Mast cell tumor	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
398055	398055_Plasma_1	398055	398055_Plasma_1	398055_Plasma_1	398055	NA	Pilot	OSU	10.74	TRUE	0.04796	604281	1831522	0.32993379	173	37995	EDTA_plasma	5/1/99	1/22/09	1/23/09	NA	NA	NA	NA	10/23/09	NA	274	N	9.7	274	F	Y	mixed breed	NA	Lymphoma	NA	Lymph Node	NA	NA	NA	NA	NA	NA	NA	NA	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
398344	398344_Plasma_1	398344	398344_Plasma_1	398344_Plasma_1	398344	NA	Pilot	OSU	4.86	TRUE	0.01227	550172	1352172	0.40688019	169	30590	EDTA_plasma	5/1/01	4/3/14	4/16/14	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	M	Y	mixed breed	NA	Oral Malignant Melanoma	NA	Gingiva	NA	NA	NA	NA	NA	NA	NA	NA	Melanoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
406613	406613_Plasma_1	406613	406613_Plasma_1	406613_Plasma_1	406613	NA	Pilot	OSU	6.66	TRUE	0.0223	455681	1283333	0.3550762	172	26553	EDTA_plasma	4/1/02	7/20/10	7/26/10	NA	NA	NA	NA	NA	NA	NA	NA	8.3	NA	F	Y	labrador retriever	NA	Mast Cell Tumor	NA	Skin	NA	NA	NA	NA	NA	NA	NA	NA	Mast cell tumor	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
407503	407503_Plasma_1	407503	407503_Plasma_1	407503_Plasma_1	407503	NA	Pilot	OSU	6.96	TRUE	0.2833	725448	1651417	0.4392882	170	37386	EDTA_plasma	1/1/02	1/18/12	1/20/12	NA	NA	NA	NA	NA	NA	NA	NA	10.1	NA	F	Y	golden retriever	NA	Lymphoma	NA	Lymph Node	NA	NA	NA	NA	NA	NA	NA	NA	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
411423	411423_Plasma_1	411423	411423_Plasma_1	411423_Plasma_1	411423	NA	Pilot	OSU	5.7	TRUE	0.01925	878391	1624491	0.54071768	19	44974	EDTA_plasma	3/20/00	9/16/10	9/27/10	NA	NA	NA	NA	11/8/11	NA	418	N	10.5	418	M	Y	mixed breed	NA	Oral Malignant Melanoma	NA	Tongue	NA	NA	NA	NA	NA	NA	NA	NA	Melanoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412679	412679_Plasma_1	412679	412679_Plasma_1	412679_Plasma_1	412679	NA	Pilot	OSU	4.92	TRUE	0.0147	353640	950629	0.37200632	169	22834	EDTA_plasma	11/5/01	11/15/10	11/23/10	NA	NA	NA	NA	NA	NA	NA	NA	9.1	NA	M	Y	mixed breed	NA	Histiocytic Sarcoma	NA	Carpus	NA	NA	NA	NA	NA	NA	NA	NA	Histiocytic Sarcoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
414620	414620_Plasma_1	414620	414620_Plasma_1	414620_Plasma_1	414620	NA	Pilot	OSU	34.14	TRUE	0.8208	2816009	2495696	1.12834616	144	129183	EDTA_plasma	2/3/04	2/22/11	2/23/11	NA	NA	NA	NA	5/15/12	NA	448	N	7.1	448	M	Y	golden retriever	NA	Lymphoma	NA	Lymph Node	NA	NA	NA	NA	NA	NA	NA	NA	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
415535	415535_Plasma_1	415535	415535_Plasma_1	415535_Plasma_1	415535	NA	Pilot	OSU	786.3	TRUE	0.02247	2729740	2246542	1.21508523	144	103867	EDTA_plasma	3/1/99	4/7/11	4/8/11	NA	NA	NA	NA	4/8/11	NA	1	N	12.1	1	M	Y	cocker spaniel	NA	Hemangiosarcoma	NA	Liver	NA	NA	NA	NA	NA	NA	NA	NA	Hemangiosarcoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
427085	427085_Plasma_1	427085	427085_Plasma_1	427085_Plasma_1	427085	NA	Pilot	OSU	11.04	TRUE	0.3131	1018578	1808967	0.56307163	153	47703	EDTA_plasma	10/20/08	10/19/12	10/19/12	NA	NA	NA	NA	10/19/12	NA	0	N	4	0	M	Y	mixed breed	NA	Histiocytic Sarcoma	NA	Spleen	NA	NA	NA	NA	NA	NA	NA	NA	Histiocytic Sarcoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
429724	429724_Plasma_1	429724	429724_Plasma_1	429724_Plasma_1	429724	NA	Pilot	OSU	9.72	TRUE	0.02859	1105041	1675013	0.65972085	143	44914	EDTA_plasma	3/8/05	1/22/14	1/30/14	NA	NA	NA	NA	10/29/14	NA	280	N	8.9	280	F	Y	boxer	NA	Lymphoma	NA	Lymph Node	NA	NA	NA	NA	NA	NA	NA	NA	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
NA	870349_Streck_1	870349	870349_Streck_1	870349_Streck_1	NA	NA	Pilot	Broad	20.28	TRUE	0.5148	2060332	3266024	0.63083799	153	100698	Streck_plasma	NA	NA	4/21/2017 (approx)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	NA	labrador retriever	NA	Hemangiosarcoma	NA	outside rib cage	NA	NA	NA	NA	NA	NA	NA	NA	Hemangiosarcoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
407819	WLOS_0003_Plasma_1	WLOS_0003	WLOS_0003_Plasma_1	WLOS_0003_Plasma_1	407819	NA	"Pilot, P30"	OSU	11.16	TRUE	0.05514	700596	1571819	0.4457231	19	43565	EDTA_plasma	4/14/04	4/14/10	4/16/10	NA	NA	NA	NA	10/1/13	NA	1266	N	6	1266	M	Y	labrador retriever	NA	Osteosarcoma	NA	left ulna	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	
410976	WLOS_0004_Plasma_1	WLOS_0004	WLOS_0004_Plasma_1	WLOS_0004_Plasma_1	410976	NA	"Pilot, P30"	OSU	9.72	TRUE	0.08306	1279068	2397807	0.5334324	169	50104	EDTA_plasma	3/1/05	8/27/10	8/27/10	NA	NA	NA	NA	7/13/12	NA	686	N	5.5	686	F	Y	great dane	NA	Osteosarcoma	NA	left distal radius	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	
411336	WLOS_0005_Plasma_1	WLOS_0005	WLOS_0005_Plasma_1	WLOS_0005_Plasma_1	411336	NA	"Pilot, P30"	OSU	10.2	TRUE	0.02978	1596459	2540369	0.6284359	19	84367	EDTA_plasma	5/1/07	9/8/14	9/26/14	NA	NA	NA	NA	10/13/15	NA	400	N	7	400	M	Y	mixed breed	NA	Osteosarcoma	NA	right distal radius	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	
415976	WLOS_0007_Plasma_1	WLOS_0007	WLOS_0007_Plasma_1	WLOS_0007_Plasma_1	415976	NA	"Pilot, P30"	OSU	21.84	TRUE	0.2206	1687217	2603115	0.6481531	143	63396	EDTA_plasma	4/29/03	4/28/11	4/29/11	NA	NA	NA	NA	11/22/11	NA	208	N	8	208	M	Y	old english sheepdog	NA	Osteosarcoma	NA	right distal tibia	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	
442248	WLOS_0016_Plasma_1	WLOS_0016	WLOS_0016_Plasma_1	WLOS_0016_Plasma_1	442248	NA	"Pilot, P30"	OSU	12.96	TRUE	0.1677	1053437	1702219	0.618861	19	54953	EDTA_plasma	7/1/05	10/2/14	10/7/14	NA	NA	NA	NA	11/1/15	NA	395	N	9	395	F	Y	old english sheepdog	NA	Osteosarcoma	NA	left proximal tibia	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	
448467	WLOS_0018_Plasma_1	WLOS_0018	WLOS_0018_Plasma_1	WLOS_0018_Plasma_1	448467	NA	"Pilot, P30"	OSU	9.24	TRUE	0.05499	2363075	3675891	0.6428577	165	113810	EDTA_plasma	7/2/09	7/21/15	7/22/15	NA	NA	NA	NA	1/6/16	NA	169	N	6	169	M	Y	golden retriever	NA	Osteosarcoma	NA	right proximal humerus	NA	NA	NA	NA	NA	NA	NA	NA	Osteosarcoma	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	
450709	11-CFDNA-T-450709-T-0H	11-CFDNA	11-CFDNA-T-450709-T-0H	11-CFDNA-T-450709-T-0H	450709	NA	Time_of_day	Tufts	2.66666667	FALSE	0.01615	639799	1223615	0.52287607	163	28793	Streck_plasma	5/11/11	10/9/19	3/10/20	NA	NA	NA	NA	NA	NA	NA	NA	8.8	NA	F	Y	siberian husky	21.3	Mast cell tumor	NA	RF caudal carpus	NA	NA	Jugular	Right	8:45:00 AM	525	Day 1 Hour 0	SD	Mast cell tumor	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
450709	11-CFDNA-T-450709-T-2H	11-CFDNA	11-CFDNA-T-450709-T-2H	11-CFDNA-T-450709-T-2H	450709	NA	Time_of_day	Tufts	2.26666667	FALSE	0.03589	697554	1345801	0.51831883	163	30132	Streck_plasma	5/11/11	10/9/19	3/10/20	NA	NA	NA	NA	NA	NA	NA	NA	8.8	NA	F	Y	siberian husky	21.3	Mast cell tumor	NA	RF caudal carpus	NA	NA	Jugular	Right	10:45:00 AM	645	Day 1 Hour 2	SD	Mast cell tumor	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
450709	11-CFDNA-T-450709-T-4H	11-CFDNA	11-CFDNA-T-450709-T-4H	11-CFDNA-T-450709-T-4H	450709	NA	Time_of_day	Tufts	4.65	FALSE	0.05741	687806	1391001	0.49446837	164	29025	Streck_plasma	5/11/11	10/9/19	3/10/20	NA	NA	NA	NA	NA	NA	NA	NA	8.8	NA	F	Y	siberian husky	21.3	Mast cell tumor	NA	RF caudal carpus	NA	NA	Jugular	Right	12:45:00 PM	765	Day 1 Hour 4	SD	Mast cell tumor	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
471545	12-CFDNA-T-471545-T-0H	12-CFDNA	12-CFDNA-T-471545-T-0H	12-CFDNA-T-471545-T-0H	471545	NA	Time_of_day	Tufts	2.26666667	FALSE	0.1202	1274280	1498945	0.85011792	152	55418	Streck_plasma	7/29/08	4/3/20	4/5/20	NA	NA	NA	NA	NA	NA	NA	NA	11.7	NA	F	Y	labrador retriever	30	Osteosarcoma	NA	Nasal	NA	NA	Jugular	Left	10:06:00 AM	606	Day 1 Hour 0	disease present	Osteosarcoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
471545	12-CFDNA-T-471545-T-3H	12-CFDNA	12-CFDNA-T-471545-T-3H	12-CFDNA-T-471545-T-3H	471545	NA	Time_of_day	Tufts	2.88	FALSE	0.06192	1040609	1721516	0.60447245	152	54290	Streck_plasma	7/29/08	4/3/20	4/5/20	NA	NA	NA	NA	NA	NA	NA	NA	11.7	NA	F	Y	labrador retriever	30	Osteosarcoma	NA	Nasal	NA	NA	Jugular	Right	1:05:00 PM	785	Day 1 Hour 3	disease present	Osteosarcoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
471545	12-CFDNA-T-471545-T-5H	12-CFDNA	12-CFDNA-T-471545-T-5H	12-CFDNA-T-471545-T-5H	471545	NA	Time_of_day	Tufts	NA	FALSE	0.08873	1205122	1748900	0.68907428	152	55858	Streck_plasma	7/29/08	4/3/20	4/5/20	NA	NA	NA	NA	NA	NA	NA	NA	11.7	NA	F	Y	labrador retriever	30	Osteosarcoma	NA	Nasal	NA	NA	Jugular	Left	3:06:00 PM	906	Day 1 Hour 5	disease present	Osteosarcoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
469710	13-CFDNA-T-469710-T-0H	13-CFDNA	13-CFDNA-T-469710-T-0H	13-CFDNA-T-469710-T-0H	469710	NA	Time_of_day	Tufts	1.35	FALSE	0	996837	1565634	0.63669862	152	37580	Streck_plasma	3/4/09	2/23/20	5/6/20	NA	NA	NA	NA	NA	NA	NA	NA	11.2	NA	M	Y	labrador retriever	53.9	Brain tumor	NA	Brain	NA	NA	Jugular	Right	9:41:00 AM	581	Day 1 Hour 0	disease present	Brain tumor	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
469710	13-CFDNA-T-469710-T-3.5H	13-CFDNA	13-CFDNA-T-469710-T-3.5H	13-CFDNA-T-469710-T-3.5H	469710	NA	Time_of_day	Tufts	1.2	FALSE	0.01538	1205133	1517550	0.79413067	152	43647	Streck_plasma	3/4/09	2/23/20	5/6/20	NA	NA	NA	NA	NA	NA	NA	NA	11.2	NA	M	Y	labrador retriever	53.9	Brain tumor	NA	Brain	NA	NA	Jugular	Right	1:09:00 PM	789	Day 1 Hour 3.5	disease present	Brain tumor	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
469710	13-CFDNA-T-469710-T-5.5H	13-CFDNA	13-CFDNA-T-469710-T-5.5H	13-CFDNA-T-469710-T-5.5H	469710	NA	Time_of_day	Tufts	0.84	FALSE	0	1471722	1641351	0.89665282	142	55060	Streck_plasma	3/4/09	2/23/20	5/6/20	NA	NA	NA	NA	NA	NA	NA	NA	11.2	NA	M	Y	labrador retriever	53.9	Brain tumor	NA	Brain	NA	NA	Jugular	Right	3:18:00 PM	918	Day 1 Hour 5.5	disease present	Brain tumor	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
